K00604	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K01866	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K01867	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K01868	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K01869	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K01870	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K01872	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K01873	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K01874	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K01875	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K01876	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K01880	#b1b6bc	ESV1_ESV21_ESV16
K01881	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K01883	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K01885	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K01886	#b1b6bc	ESV1_ESV6_ESV15_ESV14_ESV16
K01887	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K01889	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K01890	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K01892	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K01893	#b1b6bc	ESV1_ESV6_ESV14
K04567	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K14218	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K14219	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K14220	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K14221	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K14222	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K14223	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K14224	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K14225	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K14226	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K14227	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K14228	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K14229	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K14230	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K14231	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K14232	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K14233	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K14234	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K14235	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K14236	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K14237	#b1b6bc	ESV1_ESV6_ESV21_ESV15_ESV14_ESV16
K01042	#b1b6bc	ESV6_ESV14
K01878	#b1b6bc	ESV6_ESV15_ESV14
K01879	#b1b6bc	ESV6_ESV15_ESV14
K02433	#529af0	ESV21_ESV15_ESV14_ESV16
K02434	#529af0	ESV21_ESV15_ESV14_ESV16
K02435	#529af0	ESV21_ESV15_ESV14_ESV16
K14238	#529af0	ESV14
